Obj_name,right_ascension,declination,max_prob
Obj_1903,53.4309593782183,-29.1261608474843,0.77
Obj_1954,52.8058313173777,-28.6500605018254,0.76
Obj_593,57.4753810000019,-50.5727746662007,0.76
Obj_1789,275.29919678081,64.9693147332235,0.76
Obj_1551,59.374961785983,-46.9369924512424,0.76
Obj_1787,65.6869280279859,-48.6087995381678,0.76
Obj_2580,266.268360359499,63.6324853760577,0.76
Obj_1184,265.382058579978,65.4197576352528,0.76
Obj_2033,263.191096950721,65.4782348198218,0.76
Obj_2385,268.509241184428,65.080387318657,0.76
Obj_3015,274.596240681429,64.3250633679701,0.76
Obj_1901,63.2777677239951,-47.4214623690233,0.76
Obj_1792,58.8109174393464,-48.6442179528147,0.76
Obj_1655,61.1111737299334,-49.2273466746606,0.76
Obj_897,61.003149460335,-50.3387153017956,0.76
Obj_779,61.2633390920444,-50.7063550720238,0.76
Obj_80,50.9828753852595,-28.2366040955138,0.76
Obj_68,273.067522455836,68.3657786336341,0.75
Obj_2108,60.3491836818699,-46.7681543370248,0.75
Obj_1559,60.1409536164237,-50.0329191199569,0.75
Obj_585,64.1529810345861,-45.7515748826622,0.75
Obj_2139,51.286183834409,-26.9271561810193,0.75
Obj_1867,59.2123061360346,-49.6121736897244,0.75
Obj_2083,63.0034845786783,-49.6677454345972,0.75
Obj_2830,53.7075844033637,-28.618742309196,0.75
Obj_3004,66.4778681597489,-48.1306193047839,0.75
Obj_1995,52.9236667411528,-28.9507665325694,0.75
Obj_3018,85.91539082235,-7.98367904866018,0.74
Obj_2824,66.4040833355073,-47.4688629010054,0.74
Obj_2738,64.0569308485431,-48.93097126244,0.74
Obj_1887,274.761104909721,66.1672017309341,0.74
Obj_2354,62.9673422692048,-46.3343355840675,0.74
Obj_783,53.5649875187609,-29.6404603102574,0.74
Obj_284,52.9233007374771,-28.9715546221329,0.74
Obj_1294,51.7622187495836,-28.2660968778781,0.74
Obj_2965,61.2927907878403,-49.9862336425624,0.74
Obj_62,66.3789134608949,-47.2544445619325,0.74
Obj_3216,53.6282154580647,-27.193425636902,0.73
Obj_2949,60.1235944817184,-46.7762869299677,0.73
Obj_1601,50.7859859410932,-28.0540396628093,0.73
Obj_3094,57.7854747065652,-48.5804611060656,0.73
Obj_1924,272.320896448514,65.541455014348,0.73
Obj_1555,268.0519724703,64.2158637882718,0.73
Obj_2249,63.4594882522969,-49.6462351001683,0.73
Obj_210,60.9530642766564,-47.1417715675288,0.73
Obj_3192,61.0823046312597,-46.1939899971985,0.73
Obj_1726,57.2394150223965,-48.1577924562486,0.73
Obj_2162,64.4054563068463,-46.3731893739065,0.73
Obj_2097,57.1506486962312,-49.9255313834298,0.73
Obj_2642,52.4214309764694,-28.4195121640767,0.73
Obj_2591,60.2644109970698,-47.5991525207194,0.73
Obj_1284,64.9657245824749,-49.2717221258063,0.73
Obj_751,265.551731672031,67.4743754635114,0.73
Obj_2257,269.732247521623,63.5764252671496,0.73
