Obj_name,PGC,EGIPS,RAJ2000,DEJ2000,Coord,max_prob
Obj_33,2084960,EGIPS J000240.1+364043,0.6673928,36.6788738,J000240.17+364043.9,0.51
Obj_9228,45309,EGIPS J130546.7+462742,196.4446307,46.4618113,J130546.71+462742.5,0.51
Obj_4272,       ,EGIPS J073515.6+100839,113.8152243,10.1443406,J073515.65+100839.6,0.51
Obj_629,1633990,EGIPS J004602.3+204204,11.509912,20.7012493,J004602.38+204204.5,0.51
Obj_13696,4667407,EGIPS J191351.3+461756,288.4638172,46.2990643,J191351.32+461756.6,0.51
Obj_5733,90918,EGIPS J092800.0+363218,142.0002799,36.5383477,J092800.07+363218.1,0.51
Obj_3696,2194923,EGIPS J062714.3+421412,96.8098457,42.2367714,J062714.36+421412.4,0.51
Obj_9558,47153,EGIPS J132730.7+205250,201.8780147,20.8807319,J132730.72+205250.6,0.51
Obj_8890,1858447,EGIPS J124711.1+291118,191.7963696,29.1885041,J124711.13+291118.6,0.51
Obj_12466,1928104,EGIPS J164900.1+310119,252.2507527,31.0221511,J164900.18+310119.7,0.51
Obj_11495,5084571,EGIPS J154535.4+083714,236.3975066,8.6207443,J154535.40+083714.7,0.51
Obj_14611,834935,EGIPS J212840.3-205605,322.1682572,-20.9347714,J212840.38-205605.2,0.51
Obj_11421,91466,EGIPS J153945.9+415224,234.9414026,41.8734427,J153945.94+415224.4,0.51
Obj_11868,142848,EGIPS J160929.9+295014,242.3747146,29.8374535,J160929.93+295014.8,0.51
Obj_899,1519232,EGIPS J010610.7+165240,16.5448616,16.8780423,J010610.77+165241.0,0.51
Obj_10355,51222,EGIPS J142001.8+353916,215.0076555,35.6544998,J142001.84+353916.2,0.5
Obj_1130,1005387,EGIPS J012256.6-081830,20.7359076,-8.3083964,J012256.62-081830.2,0.5
Obj_7470,2380597,EGIPS J112021.7+504325,170.0904526,50.7236313,J112021.71+504325.1,0.5
Obj_13039,       ,EGIPS J174226.9+190907,265.6123288,19.1521785,J174226.96+190907.8,0.5
Obj_11360,91457,EGIPS J153430.2+335926,233.6259742,33.9908069,J153430.23+335926.9,0.5
Obj_8353,39036,EGIPS J121354.7+743006,183.4781241,74.5018326,J121354.75+743006.6,0.5
Obj_7668,924502,EGIPS J113154.2-142651,172.9761364,-14.4477239,J113154.27-142651.8,0.5
Obj_14562,1861228,EGIPS J212243.0+291629,320.6794464,29.2748604,J212243.07+291629.5,0.5
Obj_4365,21697,EGIPS J074448.5+585846,116.2023935,58.9794455,J074448.57+585846.0,0.5
Obj_9429,46423,EGIPS J131905.6-242504,199.7737243,-24.4179651,J131905.69-242504.7,0.5
Obj_3266,823353,EGIPS J050259.5-214850,75.748042,-21.8141295,J050259.53-214850.9,0.5
Obj_1504,144420,EGIPS J015446.6-011656,28.6943092,-1.2822829,J015446.63-011656.2,0.5
Obj_7731,35803,EGIPS J113508.3+155731,173.7846495,15.9586266,J113508.32+155731.1,0.5
Obj_6363,2040843,EGIPS J101207.7+335426,153.0324613,33.9072946,J101207.79+335426.3,0.5
Obj_5126,1122355,EGIPS J084031.2-011706,130.1303896,-1.2851128,J084031.29-011706.4,0.5
Obj_7064,33003,EGIPS J105817.1+044733,164.5714153,4.79251,J105817.14+044733.0,0.5
Obj_8919,43342,EGIPS J124918.9-090630,192.3290551,-9.108341,J124918.97-090630.0,0.5
