Obj_name,right_ascension,declination,max_prob
Obj_2477,267.909359232615,66.7163472471384,0.97
Obj_2482,275.711265018626,67.2902238678693,0.97
Obj_344,266.578578643485,65.4321224627331,0.97
Obj_347,56.001503912872,-48.9001188328121,0.97
Obj_362,61.715895533761,-47.5203671863944,0.97
Obj_2193,63.5749521479933,-46.6692315843789,0.97
Obj_1585,53.7695596062219,-26.9685453050376,0.97
Obj_1586,266.328367060227,65.3225541433588,0.97
Obj_1498,271.184913902565,67.7811201869794,0.97
Obj_1499,270.42410236376,68.6192452858706,0.97
Obj_1505,266.362233900965,63.3852039659093,0.97
Obj_1236,56.2682304375394,-49.9731768941221,0.97
Obj_1249,268.992505920234,68.3737062907696,0.97
Obj_1257,63.3504534338989,-49.6729712934277,0.97
Obj_1261,263.149419257328,65.9513753610069,0.97
Obj_2430,55.3585150831725,-49.6790485194346,0.97
Obj_2438,56.8587978840699,-49.4491231921982,0.97
Obj_1191,268.085755169239,66.4626577063485,0.97
Obj_2794,274.735667590497,66.152821287295,0.97
Obj_610,264.734719034783,65.5161868670925,0.97
Obj_413,54.2784692542451,-26.5525825564587,0.97
Obj_415,67.0256503838046,-47.9880256595329,0.97
Obj_2961,265.816447287602,67.9833842341151,0.97
Obj_2963,59.3367205712682,-51.371173507674,0.97
Obj_2974,264.386554438048,67.0781720133885,0.97
Obj_2980,61.6241683790183,-47.3724150605556,0.97
Obj_1515,272.567938883328,68.4657957871405,0.97
Obj_1523,271.514055233195,67.6853384753043,0.97
Obj_2231,66.7772262563204,-46.73790894931,0.97
Obj_2394,275.502014617677,65.559776793166,0.97
Obj_564,55.6826860527879,-49.3454792490453,0.97
Obj_601,63.6091225532156,-47.9546349531915,0.97
Obj_2841,53.0124332006999,-26.6920382378568,0.97
Obj_2411,53.8608586209806,-27.1087577199745,0.97
Obj_2416,60.0489186644597,-46.750998075072,0.97
Obj_2419,61.4732744371946,-48.2865223376303,0.97
Obj_2420,271.268216003244,66.44536713605,0.97
Obj_1234,274.17379035616,64.5581087606057,0.97
Obj_2871,54.9902125148147,-27.9917817359704,0.97
Obj_1336,60.0010191796037,-49.8022254018649,0.97
Obj_1359,268.1971180137,65.2219574916902,0.97
Obj_1366,63.4124435178949,-47.5621090450862,0.97
Obj_2371,64.3122473547393,-46.8359623653145,0.97
Obj_2372,54.8226071629828,-27.6342938732075,0.97
Obj_2240,60.4680998324671,-49.2050270124778,0.97
Obj_2251,269.425893033338,67.4542274369667,0.97
Obj_2253,54.4099532705132,-28.1510717718556,0.97
Obj_2255,272.079303136966,66.1236462746907,0.97
Obj_2261,264.754537864987,65.5252821293974,0.97
Obj_1420,63.9942019604742,-48.5660483677508,0.97
Obj_1437,63.9351764763535,-46.0626680594723,0.97
Obj_424,57.8591337767326,-51.0368105293276,0.97
Obj_432,57.3633133973838,-49.4710429106104,0.97
Obj_2939,274.850508381419,66.2791783222771,0.97
Obj_2959,53.3137837066269,-28.1818967873596,0.97
Obj_2292,59.2417247312698,-51.1893330303915,0.97
Obj_2293,63.6668359444706,-48.129119484967,0.97
Obj_2303,62.5368016334027,-48.0750053217698,0.97
