Obj_name,PGC,EGIPS,RAJ2000,DEJ2000,Coord,max_prob
Obj_4971,152554,EGIPS J082822.9-051547,127.0955529,-5.2631366,J082822.93-051547.3,0.96
Obj_747,6724716,EGIPS J005529.4+234608,13.8727,23.7689495,J005529.45+234608.2,0.96
Obj_2754,1065164,EGIPS J034627.3-035532,56.6138025,-3.9255963,J034627.31-035532.1,0.96
Obj_8695,41820,EGIPS J123424.1+695034,188.6008092,69.8430155,J123424.19+695034.9,0.96
Obj_2957,2072532,EGIPS J042142.8+355702,65.4284313,35.9507664,J042142.82+355702.8,0.96
Obj_10359,1405184,EGIPS J142053.6+121105,215.2235576,12.1848282,J142053.65+121105.4,0.96
Obj_14901,812071,EGIPS J215819.9-223437,329.5831243,-22.5770973,J215819.95-223437.6,0.96
Obj_9443,2735757,EGIPS J131953.8+702228,199.9744267,70.3746777,J131953.86+702228.8,0.96
Obj_7894,1388732,EGIPS J114500.5+110541,176.2522655,11.0948883,J114500.54+110541.6,0.96
Obj_15521,69739,EGIPS J224806.5+281734,342.0271385,28.2929443,J224806.51+281734.6,0.96
Obj_770,1023733,EGIPS J005648.5-070853,14.2024874,-7.148062,J005648.60-070853.0,0.96
Obj_1651,8078,EGIPS J020708.2+425758,31.7844105,42.9661875,J020708.26+425758.3,0.96
Obj_3241,       ,EGIPS J050014.3+065911,75.0597582,6.9865467,J050014.34+065911.6,0.96
Obj_2236,978141,EGIPS J025341.8-102641,43.4242055,-10.4449286,J025341.81-102641.7,0.96
Obj_5376,25369,EGIPS J090143.5+600926,135.4313392,60.1573116,J090143.52+600926.3,0.96
Obj_1368,1391776,EGIPS J014311.1+111844,25.7965374,11.3124356,J014311.17+111844.8,0.96
Obj_8637,2289245,EGIPS J123103.6+465440,187.7651024,46.9111177,J123103.62+465440.0,0.96
Obj_2572,12812,EGIPS J032543.7+420343,51.4324492,42.0621943,J032543.79+420343.9,0.96
Obj_8264,38559,EGIPS J120831.2+015434,182.1300304,1.9094707,J120831.21+015434.1,0.96
Obj_2191,2164487,EGIPS J025001.5+402056,42.5064105,40.3490523,J025001.54+402056.6,0.96
Obj_400,1926,EGIPS J003128.1-194540,7.8672786,-19.7613534,J003128.15-194540.9,0.96
Obj_3983,90769,EGIPS J070705.9+443945,106.7747183,44.6627352,J070705.93+443945.8,0.96
Obj_4211,       ,EGIPS J072723.3+290122,111.8473361,29.0230142,J072723.36+290122.9,0.96
Obj_1532,1352740,EGIPS J015632.8+084410,29.1369009,8.736178,J015632.86+084410.2,0.96
Obj_15837,       ,EGIPS J231417.1+345229,348.5712703,34.8749661,J231417.10+345229.9,0.96
Obj_10106,50207,EGIPS J140451.3+104831,211.2140002,10.8086541,J140451.36+104831.2,0.96
Obj_14256,1143661,EGIPS J204504.7-002525,311.2696005,-0.4236413,J204504.70-002525.1,0.96
Obj_2429,1086498,EGIPS J031103.9-023822,47.7663572,-2.6395246,J031103.93-023822.3,0.96
Obj_4775,4084080,EGIPS J081433.8+205722,123.641173,20.9562753,J081433.88+205722.6,0.96
