Obj_name,PGC,EGIPS,RAJ2000,DEJ2000,Coord,max_prob
Obj_10582,2301643,EGIPS J143555.2+473804,218.9802677,47.6346367,J143555.26+473804.7,0.74
Obj_15280,       ,EGIPS J223005.2+381125,337.5218796,38.1904894,J223005.25+381125.8,0.74
Obj_7724,2299930,EGIPS J113502.1+473204,173.7588609,47.5344962,J113502.13+473204.2,0.74
Obj_15497,1010184,EGIPS J224612.7-075819,341.5532424,-7.9720735,J224612.78-075819.5,0.74
Obj_5298,1009470,EGIPS J085437.1-080125,133.6546791,-8.0237094,J085437.12-080125.4,0.74
Obj_1656,8107,EGIPS J020730.8-212605,31.8784729,-21.4348159,J020730.83-212605.3,0.74
Obj_2073,5072512,EGIPS J024148.8-055200,40.4535416,-5.866813,J024148.85-055200.5,0.74
Obj_5457,1501800,EGIPS J090820.5+160839,137.0855798,16.1443178,J090820.54+160839.5,0.74
Obj_8432,91189,EGIPS J121902.5-155739,184.760525,-15.9609492,J121902.53-155739.4,0.74
Obj_2884,2758580,EGIPS J040812.9+735246,62.0540287,73.8795823,J040812.97+735246.5,0.74
Obj_5080,3341168,EGIPS J083648.7+523552,129.2030615,52.5980304,J083648.73+523552.9,0.74
Obj_12396,1801489,EGIPS J164400.8+271328,251.0035128,27.2245057,J164400.84+271328.2,0.74
Obj_9292,91262,EGIPS J130959.4+231416,197.497783,23.2380379,J130959.47+231416.9,0.74
Obj_13427,2272192,EGIPS J182459.3+455411,276.247435,45.9031324,J182459.38+455411.3,0.74
Obj_7131,33269,EGIPS J110155.5+470541,165.4814244,47.0949944,J110155.54+470542.0,0.74
Obj_6050,1301146,EGIPS J095156.2+062747,147.9842425,6.4632415,J095156.22+062747.7,0.74
Obj_581,2521,EGIPS J004210.4-233529,10.5434277,-23.5915972,J004210.42-233529.7,0.74
Obj_1989,9795,EGIPS J023419.9+323019,38.5833124,32.5055534,J023419.99+323020.0,0.74
Obj_1511,7168,EGIPS J015524.4-255550,28.8517969,-25.9306646,J015524.43-255550.4,0.74
Obj_3844,       ,EGIPS J065145.8+324736,102.9409632,32.7935333,J065145.83+324736.7,0.74
Obj_7658,2524735,EGIPS J113127.6+560437,172.8650698,56.0769511,J113127.62+560437.0,0.74
Obj_3071,833774,EGIPS J043605.0-210108,69.0208656,-21.0189249,J043605.01-210108.1,0.74
Obj_9403,5808041,EGIPS J131740.0+295758,199.4167756,29.9662741,J131740.03+295758.6,0.74
Obj_7120,3540227,EGIPS J110105.7+124115,165.2739687,12.6875558,J110105.75+124115.2,0.74
Obj_4585,79364,EGIPS J080046.2-160954,120.1925808,-16.1650943,J080046.22-160954.3,0.74
Obj_1245,1670646,EGIPS J013121.2+222840,22.8386216,22.4779149,J013121.27+222840.5,0.74
Obj_3886,1637673,EGIPS J065707.5+205208,104.2815918,20.8689694,J065707.58+205208.3,0.74
Obj_8204,1499930,EGIPS J120423.3+160403,181.0972806,16.0677047,J120423.35+160403.7,0.74
Obj_13818,91661,EGIPS J193555.7+640415,293.9822321,64.0710908,J193555.74+640415.9,0.74
Obj_9350,881995,EGIPS J131350.0-173047,198.4585764,-17.5132539,J131350.06-173047.7,0.74
Obj_6376,29746,EGIPS J101249.1+070613,153.2046817,7.1038182,J101249.12+070613.7,0.74
Obj_14706,2040856,EGIPS J213915.0+335427,324.812818,33.90755,J213915.08+335427.2,0.74
Obj_2921,3675846,EGIPS J041618.4+025310,64.077079,2.8862365,J041618.50+025310.5,0.74
Obj_3770,90761,EGIPS J064125.7+453708,100.3571685,45.6191484,J064125.72+453708.9,0.74
Obj_5491,25884,EGIPS J091051.3+025837,137.7139056,2.9771313,J091051.34+025837.7,0.74
Obj_811,       ,EGIPS J010003.2+310731,15.0133422,31.125491,J010003.20+310731.8,0.74
Obj_10573,84238,EGIPS J143527.5+320853,218.8647374,32.148312,J143527.54+320853.9,0.74
Obj_5494,1615268,EGIPS J091105.1+200411,137.7715806,20.0699137,J091105.18+200411.7,0.74
Obj_7976,36973,EGIPS J115006.5+515120,177.527096,51.8557429,J115006.50+515120.7,0.74
Obj_6692,1483638,EGIPS J103530.9+152401,158.8789636,15.4005478,J103530.95+152402.0,0.74
Obj_478,2231,EGIPS J003721.1+290857,9.3381214,29.1492421,J003721.15+290857.3,0.74
Obj_1143,90544,EGIPS J012356.9+283800,20.9873332,28.6333798,J012356.96+283800.2,0.74
Obj_1631,92850,EGIPS J020530.6+143653,31.3776303,14.6147278,J020530.63+143653.0,0.73
Obj_4683,79913,EGIPS J080804.5-145238,122.0190563,-14.8774361,J080804.57-145238.8,0.73
Obj_1016,938821,EGIPS J011411.3-132224,18.5471469,-13.373439,J011411.32-132224.4,0.73
Obj_5787,2761534,EGIPS J093301.9+741919,143.2582104,74.3221817,J093301.97+741919.9,0.73
Obj_7104,33163,EGIPS J110023.7+164132,165.0990165,16.6922341,J110023.76+164132.0,0.73
Obj_13634,209907,EGIPS J190133.2-272431,285.3884065,-27.4087493,J190133.22-272431.5,0.73
Obj_12160,58178,EGIPS J162719.8+015514,246.8326511,1.9207546,J162719.84+015514.7,0.73
Obj_9405,       ,EGIPS J131745.9-060324,199.4415932,-6.0569174,J131745.98-060324.9,0.73
Obj_14199,65052,EGIPS J203613.4+634423,309.0559731,63.7399017,J203613.43+634423.6,0.73
Obj_4779,23125,EGIPS J081456.0-220100,123.7337027,-22.0167817,J081456.09-220100.4,0.73
Obj_13933,165826,EGIPS J195223.4+042015,298.097646,4.3375475,J195223.44+042015.2,0.73
Obj_12999,2380162,EGIPS J173732.9+504218,264.3873002,50.7050282,J173732.95+504218.1,0.73
Obj_12588,3129835,EGIPS J165919.3+403439,254.8306503,40.5776501,J165919.36+403439.5,0.73
Obj_13731,2619931,EGIPS J192012.9+613243,290.0541337,61.5452921,J192012.99+613243.1,0.73
Obj_2509,873792,EGIPS J031913.1-180144,49.8046489,-18.0290808,J031913.12-180144.7,0.73
Obj_549,1754051,EGIPS J004044.5+255339,10.1856422,25.8941682,J004044.55+255339.0,0.73
Obj_9325,91265,EGIPS J131201.1+322406,198.0046464,32.4017365,J131201.12+322406.3,0.73
Obj_10862,895379,EGIPS J145518.8-163923,223.8283539,-16.6565762,J145518.80-163923.7,0.73
Obj_2145,869346,EGIPS J024623.9-182023,41.5999086,-18.3398701,J024623.98-182023.5,0.73
Obj_5392,2024715,EGIPS J090256.9+330850,135.737399,33.1472716,J090256.98+330850.2,0.73
Obj_8039,1112727,EGIPS J115449.7-014118,178.7071189,-1.6883808,J115449.71-014118.2,0.73
Obj_14713,906100,EGIPS J213951.4-154905,324.964405,-15.8181501,J213951.46-154905.3,0.73
Obj_13112,1681618,EGIPS J174921.7+230634,267.3407771,23.1096974,J174921.79+230634.9,0.73
Obj_183,954,EGIPS J001426.7-194114,3.6115654,-19.687417,J001426.78-194114.7,0.73
Obj_1867,9134,EGIPS J022431.4+313655,36.1312033,31.6154665,J022431.49+313655.7,0.73
Obj_2180,90639,EGIPS J024914.0+485528,42.3086221,48.9246108,J024914.07+485528.6,0.73
Obj_8473,39984,EGIPS J122145.6+255304,185.4402279,25.8846797,J122145.65+255304.8,0.73
Obj_9162,3801085,EGIPS J130228.4+190454,195.6185709,19.0817677,J130228.46+190454.4,0.73
Obj_3150,16020,EGIPS J044743.6-183621,71.9317788,-18.6059635,J044743.63-183621.5,0.73
Obj_12497,2066645,EGIPS J165125.9+353431,252.8581165,35.575389,J165125.95+353431.4,0.73
Obj_12648,2504633,EGIPS J170315.7+553029,255.8157807,55.508138,J170315.79+553029.3,0.73
Obj_8805,42637,EGIPS J124207.7+323232,190.5322412,32.5422675,J124207.74+323232.2,0.73
Obj_5540,       ,EGIPS J091436.1+063406,138.6506685,6.5684508,J091436.16+063406.4,0.73
Obj_6902,213739,EGIPS J104910.6+432045,162.2944134,43.3459988,J104910.66+432045.6,0.73
Obj_11477,5059734,EGIPS J154403.1+113408,236.0133278,11.5690923,J154403.20+113408.7,0.73
Obj_15819,       ,EGIPS J231303.3+034054,348.2638384,3.6817959,J231303.32+034054.5,0.73
Obj_10415,51503,EGIPS J142521.1+393223,216.3381538,39.5399709,J142521.16+393223.9,0.73
Obj_6017,28274,EGIPS J094952.8+090545,147.4702099,9.0959165,J094952.85+090545.3,0.73
Obj_2037,2166259,EGIPS J023817.5+402816,39.5731249,40.4711638,J023817.55+402816.2,0.73
Obj_3597,18369,EGIPS J060427.4-202112,91.1143142,-20.3535241,J060427.44-202112.7,0.73
Obj_12304,91542,EGIPS J163712.1+441544,249.3005257,44.2623629,J163712.13+441544.5,0.73
Obj_5545,5077341,EGIPS J091455.8+143843,138.7325602,14.6455201,J091455.81+143843.9,0.73
Obj_13939,854893,EGIPS J195313.2-192748,298.3051091,-19.4634124,J195313.23-192748.3,0.73
Obj_6698,1628678,EGIPS J103553.5+202904,158.97308,20.4844968,J103553.54+202904.2,0.73
Obj_2153,92861,EGIPS J024650.7+152706,41.7113245,15.451916,J024650.72+152706.9,0.73
Obj_4034,90773,EGIPS J071128.5+493338,107.8689357,49.5608111,J071128.54+493338.9,0.73
Obj_9375,91269,EGIPS J131523.6+010837,198.8485897,1.1438353,J131523.66+010837.8,0.73
Obj_15300,6741741,EGIPS J223140.9+050745,337.9204896,5.1292169,J223140.92+050745.2,0.73
Obj_5875,732175,EGIPS J093854.0-291153,144.7252299,-29.1981292,J093854.06-291153.3,0.73
Obj_16291,       ,EGIPS J234942.5+290534,357.4273107,29.0928651,J234942.55+290534.3,0.73
Obj_3019,15599,EGIPS J043034.8+884613,67.6451186,88.7704829,J043034.83+884613.7,0.73
Obj_7784,770832,EGIPS J113854.8-260943,174.7285338,-26.1622176,J113854.85-260944.0,0.73
Obj_8873,43062,EGIPS J124610.1+304402,191.5422451,30.7341475,J124610.14+304402.9,0.73
Obj_8462,4104148,EGIPS J122115.9+343209,185.3163535,34.5360008,J122115.92+343209.6,0.73
Obj_10121,1867054,EGIPS J140526.7+292745,211.3615203,29.4625324,J140526.76+292745.1,0.73
Obj_8664,41599,EGIPS J123236.4+023939,188.1520128,2.6610589,J123236.48+023939.8,0.72
Obj_14791,67419,EGIPS J214935.5+154725,327.3979761,15.7903094,J214935.51+154725.1,0.72
Obj_16279,91825,EGIPS J234901.5+275658,357.2566189,27.9497156,J234901.59+275659.0,0.72
Obj_15473,2071920,EGIPS J224350.7+355441,340.9614668,35.9116175,J224350.75+355441.8,0.72
Obj_13137,3890954,EGIPS J175057.3+284643,267.7391232,28.7787307,J175057.39+284643.4,0.72
Obj_4793,23147,EGIPS J081529.4+082040,123.8726127,8.3446499,J081529.43+082040.7,0.72
Obj_12036,91524,EGIPS J161911.7+394441,244.7987527,39.7447843,J161911.70+394441.2,0.72
Obj_1492,90572,EGIPS J015331.5+182306,28.3813725,18.3850952,J015331.53+182306.3,0.72
Obj_1936,9510,EGIPS J022954.0+251523,37.4753521,25.2565892,J022954.08+251523.7,0.72
Obj_13313,61469,EGIPS J180926.0+384741,272.3585465,38.7948978,J180926.05+384741.6,0.72
Obj_2647,13180,EGIPS J033330.0+402155,53.3750127,40.3655197,J033330.00+402155.9,0.72
Obj_10976,53744,EGIPS J150339.7+420735,225.9154602,42.1264407,J150339.71+420735.2,0.72
Obj_5085,152941,EGIPS J083714.7-013545,129.3115669,-1.5959998,J083714.78-013545.6,0.72
Obj_7635,984982,EGIPS J113013.1-095402,172.5548111,-9.9006311,J113013.15-095402.3,0.72
Obj_8210,1098618,EGIPS J120506.7-021233,181.2779194,-2.2093961,J120506.70-021233.8,0.72
Obj_12124,1165985,EGIPS J162500.5+002627,246.2524712,0.4409278,J162500.59+002627.3,0.72
Obj_1660,1004080,EGIPS J020800.7-082441,32.00303,-8.4115325,J020800.73-082441.5,0.72
Obj_9711,92418,EGIPS J133752.6-204633,204.4694294,-20.7760517,J133752.66-204633.8,0.72
Obj_14169,2681954,EGIPS J203223.3+655526,308.097329,65.9239867,J203223.36+655526.4,0.72
Obj_14333,65683,EGIPS J205412.1+174645,313.5506753,17.7794426,J205412.16+174646.0,0.72
Obj_16189,3988034,EGIPS J234208.4+102944,355.5351336,10.4956393,J234208.43+102944.3,0.72
Obj_4538,90811,EGIPS J075728.0+354314,119.3666751,35.7207799,J075728.00+354314.8,0.72
Obj_12823,1774853,EGIPS J171929.0+262406,259.8710107,26.4019114,J171929.04+262406.9,0.72
Obj_403,1933,EGIPS J003135.8+143644,7.8993566,14.61233,J003135.85+143644.4,0.72
Obj_10658,84262,EGIPS J144103.7+503318,220.2656088,50.5551491,J144103.75+503318.5,0.72
Obj_8593,40987,EGIPS J122815.9+092611,187.0665144,9.4364021,J122815.96+092611.0,0.72
Obj_8658,41579,EGIPS J123228.9+393525,188.1204469,39.5902949,J123228.91+393525.1,0.72
Obj_13710,91651,EGIPS J191607.9+712516,289.0332552,71.4212447,J191607.98+712516.5,0.72
Obj_15008,1373550,EGIPS J220735.6+100143,331.8987266,10.0286305,J220735.69+100143.1,0.72
Obj_6142,90968,EGIPS J095849.8+005012,149.7076746,0.8367853,J095849.84+005012.4,0.72
Obj_5343,25219,EGIPS J085842.1+422023,134.6754237,42.3398842,J085842.10+422023.6,0.72
Obj_2690,       ,EGIPS J033834.2+025036,54.6427805,2.8433346,J033834.27+025036.0,0.72
Obj_9822,3300680,EGIPS J134539.3+004845,206.4141266,0.8126609,J134539.39+004845.6,0.71
Obj_11855,4490467,EGIPS J160848.6+134508,242.2028456,13.7523788,J160848.68+134508.6,0.71
Obj_3685,18999,EGIPS J062509.3-263433,96.2891459,-26.5759322,J062509.40-263433.4,0.71
Obj_5026,81497,EGIPS J083318.9-243904,128.3290231,-24.6513448,J083318.97-243904.8,0.71
Obj_849,90516,EGIPS J010253.5-095204,15.7231949,-9.8679562,J010253.57-095204.6,0.71
Obj_2310,1342420,EGIPS J030000.4+081411,45.0018943,8.2365144,J030000.45+081411.5,0.71
Obj_15567,198042,EGIPS J225247.5-245642,343.1982141,-24.9450816,J225247.57-245642.3,0.71
Obj_2076,90631,EGIPS J024158.1+150702,40.4923518,15.1174904,J024158.16+150703.0,0.71
Obj_5024,1422324,EGIPS J083312.3+130429,128.3014129,13.0747958,J083312.34+130429.3,0.71
Obj_5721,2151511,EGIPS J092641.6+393213,141.6735467,39.537075,J092641.65+393213.5,0.71
Obj_14181,1005379,EGIPS J203427.2-081831,308.6136188,-8.308619,J203427.27-081831.0,0.71
Obj_10767,91387,EGIPS J144750.2+381220,221.9595047,38.2057451,J144750.28+381220.7,0.71
Obj_9898,49159,EGIPS J135053.6+170310,207.7234993,17.0529022,J135053.64+170310.4,0.71
Obj_9157,44961,EGIPS J130207.8+584200,195.5328418,58.7002251,J130207.88+584200.8,0.71
Obj_3156,16042,EGIPS J044815.0-243925,72.0628641,-24.6569595,J044815.09-243925.1,0.71
Obj_719,1705008,EGIPS J005344.4+242010,13.4351695,24.3361611,J005344.44+242010.2,0.71
Obj_1820,8894,EGIPS J022005.2+375441,35.0219709,37.9115572,J022005.27+375441.6,0.71
Obj_11496,916494,EGIPS J154538.0-150238,236.4084018,-15.0440474,J154538.02-150238.6,0.71
Obj_2987,90711,EGIPS J042514.8+045901,66.312038,4.9837669,J042514.89+045901.6,0.71
Obj_10333,752462,EGIPS J141843.9-273629,214.6829589,-27.6082269,J141843.91-273629.6,0.71
Obj_858,       ,EGIPS J010327.2+281010,15.863622,28.1695518,J010327.27+281010.4,0.71
Obj_16134,1695538,EGIPS J233901.2+235313,354.7553687,23.8870377,J233901.29+235313.3,0.71
Obj_7141,1049445,EGIPS J110238.7-050528,165.661292,-5.0913848,J110238.71-050529.0,0.71
Obj_13662,2221787,EGIPS J190734.0+432851,286.8916894,43.4810359,J190734.01+432851.7,0.71
Obj_7965,36928,EGIPS J114923.4-010501,177.3478173,-1.0838307,J114923.48-010501.8,0.71
Obj_9943,49400,EGIPS J135407.1+045620,208.529845,4.9389492,J135407.16+045620.2,0.71
Obj_15174,68611,EGIPS J222039.4+351320,335.164561,35.2224713,J222039.49+351320.9,0.71
Obj_3611,18444,EGIPS J060742.3-195448,91.9264624,-19.9133722,J060742.35-195448.1,0.71
Obj_11284,55177,EGIPS J152811.4+684257,232.047764,68.7160484,J152811.46+684257.8,0.71
Obj_8135,2702704,EGIPS J120013.0+673553,180.0542415,67.5982051,J120013.02+673553.5,0.71
Obj_16266,92815,EGIPS J234826.3-202403,357.1099393,-20.4010281,J234826.39-202403.7,0.71
Obj_13094,3890103,EGIPS J174809.0+631145,267.0375887,63.1958861,J174809.02+631145.2,0.71
Obj_14226,885710,EGIPS J204108.4-171712,310.2852069,-17.2867953,J204108.45-171712.5,0.71
Obj_9508,1059081,EGIPS J132422.1-042223,201.0921808,-4.3732393,J132422.12-042223.7,0.71
Obj_15423,167976,EGIPS J224046.8+513823,340.1953152,51.6397505,J224046.88+513823.1,0.71
Obj_1010,4430,EGIPS J011353.0+191036,18.4709373,19.176772,J011353.02+191036.4,0.71
Obj_2729,3665431,EGIPS J034400.5-034946,56.0021378,-3.8296721,J034400.51-034946.8,0.71
Obj_10694,52602,EGIPS J144339.4+110821,220.9145373,11.1392462,J144339.49+110821.3,0.71
Obj_14583,1371556,EGIPS J212422.2+095333,321.0929014,9.892762,J212422.30+095333.9,0.71
Obj_689,90504,EGIPS J005051.5+005105,12.7147395,0.851434,J005051.54+005105.2,0.71
Obj_12040,3863680,EGIPS J161927.0-083113,244.8628637,-8.5205233,J161927.09-083113.9,0.71
Obj_3440,832827,EGIPS J053058.3-210519,82.7432055,-21.0888493,J053058.37-210519.9,0.71
Obj_13810,93007,EGIPS J193432.3+492150,293.6347791,49.3640241,J193432.35+492150.5,0.71
Obj_15624,       ,EGIPS J225734.5+114353,344.3939547,11.7315254,J225734.55+114353.5,0.7
Obj_3421,178435,EGIPS J052710.2-003515,81.7927956,-0.5875294,J052710.27-003515.1,0.7
Obj_11516,92992,EGIPS J154726.6+081439,236.8612426,8.2444011,J154726.70+081439.8,0.7
Obj_12645,2518134,EGIPS J170307.6+555330,255.7816927,55.8918689,J170307.61+555330.7,0.7
Obj_9161,45006,EGIPS J130225.9-174045,195.6079777,-17.6793278,J130225.91-174045.6,0.7
Obj_12505,1830143,EGIPS J165230.1+281419,253.1256701,28.2387148,J165230.16+281419.4,0.7
Obj_3558,148098,EGIPS J055454.2-084606,88.7261144,-8.7684454,J055454.27-084606.4,0.7
Obj_15757,3375148,EGIPS J230736.8+145840,346.9034132,14.9779963,J230736.82+145840.8,0.7
Obj_5010,2264723,EGIPS J083210.5+452526,128.0437587,45.4239334,J083210.50+452526.2,0.7
Obj_2081,92859,EGIPS J024225.0+282936,40.604221,28.4935594,J024225.01+282936.8,0.7
Obj_5461,2134613,EGIPS J090831.8+384255,137.1329049,38.7155387,J090831.90+384255.9,0.7
Obj_1930,90616,EGIPS J022917.6-013713,37.323473,-1.6205134,J022917.63-013713.8,0.7
Obj_15695,       ,EGIPS J230212.6+244551,345.5527035,24.7641838,J230212.65+244551.1,0.7
Obj_14712,       ,EGIPS J213951.3+291227,324.9640783,29.2076723,J213951.38+291227.6,0.7
Obj_1303,5954,EGIPS J013624.1+103210,24.1004344,10.5361948,J013624.10+103210.3,0.7
Obj_11051,91415,EGIPS J150843.8-060122,227.1826106,-6.0228004,J150843.83-060122.1,0.7
Obj_8277,38649,EGIPS J120928.3+661032,182.3680712,66.1755817,J120928.34+661032.1,0.7
Obj_3164,90726,EGIPS J044939.5+002850,72.4146925,0.4807985,J044939.53+002850.9,0.7
Obj_10690,1398680,EGIPS J144326.6+114656,220.8609168,11.7824885,J144326.62+114657.0,0.7
Obj_1603,7806,EGIPS J020302.0-093921,30.7585568,-9.6559639,J020302.05-093921.5,0.7
Obj_10828,4005143,EGIPS J145309.1+045104,223.2879533,4.8511752,J145309.11+045104.2,0.7
Obj_5195,4563303,EGIPS J084531.9+160642,131.3831471,16.1117025,J084531.96+160642.1,0.7
Obj_15291,69027,EGIPS J223042.0-283839,337.6750954,-28.6444413,J223042.02-283840.0,0.7
Obj_6677,31231,EGIPS J103348.4-280016,158.4518462,-28.0046185,J103348.44-280016.6,0.7
Obj_14760,909769,EGIPS J214535.4-153246,326.3978467,-15.5463103,J214535.48-153246.7,0.7
Obj_8371,1487959,EGIPS J121515.0+153351,183.8127822,15.5643517,J121515.07+153351.7,0.7
Obj_9632,3809540,EGIPS J133215.3+263746,203.0641423,26.6297017,J133215.39+263746.9,0.7
Obj_7659,993198,EGIPS J113132.9-091548,172.8873961,-9.2634036,J113132.98-091548.3,0.7
Obj_977,212675,EGIPS J011054.8+333349,17.7287321,33.5636678,J011054.90+333349.2,0.7
Obj_7927,       ,EGIPS J114707.9-253701,176.7831561,-25.6171864,J114707.96-253701.9,0.7
Obj_14669,163242,EGIPS J213510.8-151836,323.7953738,-15.3101526,J213510.89-151836.5,0.7
Obj_12504,2401219,EGIPS J165213.9+515043,253.0582312,51.8453745,J165213.98+515043.3,0.7
Obj_731,90512,EGIPS J005423.4+290253,13.5976689,29.048302,J005423.44+290253.9,0.7
Obj_9892,1493632,EGIPS J135015.8+154803,207.5659797,15.8008539,J135015.84+154803.1,0.7
Obj_6550,30591,EGIPS J102526.4-152057,156.3603084,-15.3493134,J102526.47-152057.5,0.7
Obj_14250,1398436,EGIPS J204409.8+114600,311.0411355,11.7669221,J204409.87+114600.9,0.7
Obj_9769,3140105,EGIPS J134224.1+655317,205.6006002,65.8882868,J134224.14+655317.8,0.7
Obj_14099,64581,EGIPS J202308.5-211138,305.7857657,-21.1941003,J202308.58-211138.8,0.7
Obj_7121,91073,EGIPS J110112.8+320850,165.3036187,32.1473541,J110112.87+320850.5,0.7
Obj_16201,72188,EGIPS J234246.7+271751,355.6947136,27.2976383,J234246.73+271751.5,0.7
Obj_15516,830243,EGIPS J224756.2-211711,341.9844893,-21.286419,J224756.28-211711.1,0.7
Obj_1430,6627,EGIPS J014833.4+132550,27.1395643,13.4307352,J014833.50+132550.6,0.7
Obj_832,1798205,EGIPS J010143.7+270655,15.4322075,27.1155197,J010143.73+270655.9,0.7
Obj_7612,1670248,EGIPS J112900.1+222727,172.2506624,22.4575209,J112900.16+222727.1,0.7
Obj_10961,91408,EGIPS J150255.4-131944,225.7309951,-13.3289099,J150255.44-131944.1,0.7
Obj_3337,90736,EGIPS J051259.3-050831,78.2470945,-5.142101,J051259.30-050831.6,0.7
Obj_6286,29405,EGIPS J100705.3-055259,151.7721431,-5.8832287,J100705.31-055259.6,0.7
Obj_15143,1032283,EGIPS J221740.8-062917,334.4200373,-6.4880833,J221740.81-062917.1,0.7
Obj_11671,1882285,EGIPS J155821.2+295353,239.5884118,29.8981994,J155821.22+295353.5,0.7
Obj_11501,       ,EGIPS J154558.7+442723,236.4948428,44.4564334,J154558.76+442723.2,0.69
Obj_14042,4667507,EGIPS J201322.8+515150,303.3451591,51.8640066,J201322.84+515150.4,0.69
Obj_3902,136583,EGIPS J065913.7+061431,104.807252,6.2422175,J065913.74+061432.0,0.69
Obj_3976,4666952,EGIPS J070606.9+243740,106.5288685,24.6278748,J070606.93+243740.3,0.69
Obj_9322,3395803,EGIPS J131159.0+050806,197.9961414,5.1351528,J131159.07+050806.6,0.69
Obj_202,2183015,EGIPS J001530.9+413343,3.8790627,41.5621373,J001530.98+413343.7,0.69
Obj_12315,58645,EGIPS J163753.2+391459,249.4719232,39.2498876,J163753.26+391459.6,0.69
Obj_8151,37910,EGIPS J120109.4-190445,180.2893687,-19.0794038,J120109.45-190445.9,0.69
Obj_12975,       ,EGIPS J173512.8+064622,263.8035608,6.7729946,J173512.85+064622.8,0.69
Obj_4185,       ,EGIPS J072443.9+142733,111.1830072,14.4592163,J072443.92+142733.2,0.69
Obj_1894,9317,EGIPS J022700.0-264933,36.7501895,-26.8258602,J022700.05-264933.1,0.69
Obj_3238,817828,EGIPS J045936.2-221147,74.9008816,-22.1964632,J045936.21-221147.3,0.69
Obj_6035,3998517,EGIPS J095111.5+114905,147.7980794,11.8183318,J095111.54+114906.0,0.69
Obj_273,1557004,EGIPS J002131.7+182042,5.3821692,18.3451867,J002131.72+182042.7,0.69
Obj_4378,5057554,EGIPS J074543.3+090532,116.4307621,9.0923404,J074543.38+090532.4,0.69
Obj_3767,136352,EGIPS J064117.5+155618,100.3231868,15.9385124,J064117.56+155618.6,0.69
Obj_14794,1189974,EGIPS J214945.5+011644,327.439845,1.278898,J214945.56+011644.0,0.69
Obj_6074,90958,EGIPS J095327.3+194150,148.3641006,19.6973742,J095327.38+194150.5,0.69
Obj_16158,1772654,EGIPS J234031.0+262040,355.1295537,26.3445253,J234031.09+262040.3,0.69
Obj_7987,1380077,EGIPS J115050.3+102835,177.7096703,10.4763963,J115050.32+102835.0,0.69
Obj_6915,182424,EGIPS J105005.3-054313,162.5221562,-5.7203132,J105005.32-054313.1,0.69
Obj_76,1100217,EGIPS J000600.7-020918,1.5030857,-2.1552244,J000600.74-020918.8,0.69
Obj_5556,26122,EGIPS J091543.3-234204,138.9307643,-23.7011992,J091543.38-234204.3,0.69
Obj_9910,91318,EGIPS J135134.8+561501,207.8951294,56.2503731,J135134.83+561501.3,0.69
Obj_3274,       ,EGIPS J050350.0+094721,75.9584392,9.7894025,J050350.03+094721.8,0.69
Obj_4025,       ,EGIPS J071109.2+260726,107.7883886,26.1238949,J071109.21+260726.0,0.69
Obj_12480,91557,EGIPS J165029.2+404713,252.6220164,40.787206,J165029.28+404713.9,0.69
Obj_3059,2592927,EGIPS J043500.8+593941,68.7536845,59.6616352,J043500.88+593941.9,0.69
Obj_11236,55005,EGIPS J152424.1+301638,231.1006684,30.2774708,J152424.16+301638.9,0.69
Obj_127,90458,EGIPS J000949.5+390757,2.4565831,39.1325593,J000949.58+390757.2,0.69
Obj_4799,23169,EGIPS J081559.0+231158,123.9962251,23.1996445,J081559.09+231158.7,0.69
Obj_11328,55307,EGIPS J153136.0+072059,232.9001026,7.3497831,J153136.02+072059.2,0.69
Obj_11419,2484355,EGIPS J153940.0+545446,234.9167856,54.912824,J153940.03+545446.2,0.69
Obj_8221,38347,EGIPS J120556.1+773018,181.4839605,77.5052538,J120556.15+773018.9,0.69
Obj_3114,90721,EGIPS J044338.7-120258,70.911459,-12.0497063,J044338.75-120258.9,0.69
Obj_12328,3869923,EGIPS J163912.9+264946,249.8038594,26.8296916,J163912.93+264946.9,0.69
Obj_10514,91367,EGIPS J143138.5+524458,217.910568,52.7495989,J143138.54+524458.6,0.69
Obj_974,212674,EGIPS J011048.2+333441,17.7010077,33.5782435,J011048.24+333441.7,0.69
Obj_14128,2712691,EGIPS J202905.6+680825,307.2735797,68.14051,J202905.66+680825.8,0.69
Obj_6425,86920,EGIPS J101709.4+361206,154.2893945,36.2017915,J101709.45+361206.4,0.69
Obj_13559,4667371,EGIPS J184715.5+393835,281.8146832,39.6431627,J184715.52+393835.4,0.69
Obj_9377,1960773,EGIPS J131524.8+314304,198.8534131,31.7179201,J131524.82+314304.5,0.69
Obj_10621,52307,EGIPS J143811.4+463817,219.5478358,46.6381921,J143811.48+463817.5,0.69
Obj_6294,1165719,EGIPS J100754.3+002546,151.9765063,0.4297093,J100754.36+002547.0,0.69
Obj_10616,1114895,EGIPS J143739.8-013602,219.4161945,-1.6006692,J143739.89-013602.4,0.69
Obj_8545,40542,EGIPS J122535.9-211631,186.3998441,-21.2754361,J122535.96-211631.6,0.69
Obj_2029,5058887,EGIPS J023731.3+312300,39.3807271,31.3835378,J023731.37+312300.7,0.69
Obj_10778,52902,EGIPS J144859.6-292801,222.248531,-29.4672084,J144859.65-292802.0,0.69
Obj_13350,91625,EGIPS J181348.7+205253,273.4530827,20.8815452,J181348.74+205253.6,0.69
Obj_15628,1974550,EGIPS J225746.1+315923,344.4423362,31.9897561,J225746.16+315923.1,0.69
